sample_id,genus,abundance,id
sample-151,g__Anaerostipes,127.0,g__Anaerostipes
sample-153,g__Anaerostipes,76.0,g__Anaerostipes
sample-161,g__Anaerostipes,231.0,g__Anaerostipes
sample-164,g__Anaerostipes,100.0,g__Anaerostipes
sample-167,g__Anaerostipes,651.0,g__Anaerostipes
sample-171,g__Anaerostipes,261.0,g__Anaerostipes
sample-179,g__Anaerostipes,527.0,g__Anaerostipes
sample-180,g__Anaerostipes,355.0,g__Anaerostipes
sample-183,g__Anaerostipes,314.0,g__Anaerostipes
sample-189,g__Anaerostipes,59.0,g__Anaerostipes
sample-190,g__Anaerostipes,492.0,g__Anaerostipes
sample-191,g__Anaerostipes,295.0,g__Anaerostipes
sample-193,g__Anaerostipes,271.0,g__Anaerostipes
sample-194,g__Anaerostipes,556.0,g__Anaerostipes
sample-195,g__Anaerostipes,411.0,g__Anaerostipes
sample-197,g__Anaerostipes,203.0,g__Anaerostipes
sample-198,g__Anaerostipes,509.0,g__Anaerostipes
sample-199,g__Anaerostipes,375.0,g__Anaerostipes
sample-201,g__Anaerostipes,301.0,g__Anaerostipes
sample-203,g__Anaerostipes,579.0,g__Anaerostipes
sample-206,g__Anaerostipes,258.0,g__Anaerostipes
sample-210,g__Anaerostipes,393.0,g__Anaerostipes
sample-214,g__Anaerostipes,128.0,g__Anaerostipes
sample-216,g__Anaerostipes,710.0,g__Anaerostipes
sample-218,g__Anaerostipes,225.0,g__Anaerostipes
sample-220,g__Anaerostipes,78.0,g__Anaerostipes
sample-223,g__Anaerostipes,0.0,g__Anaerostipes
sample-224,g__Anaerostipes,116.0,g__Anaerostipes
sample-226,g__Anaerostipes,47.0,g__Anaerostipes
sample-228,g__Anaerostipes,222.0,g__Anaerostipes
sample-229,g__Anaerostipes,48.0,g__Anaerostipes
sample-232,g__Anaerostipes,676.0,g__Anaerostipes
sample-234,g__Anaerostipes,128.0,g__Anaerostipes
sample-236,g__Anaerostipes,71.0,g__Anaerostipes
sample-238,g__Anaerostipes,921.0,g__Anaerostipes
sample-240,g__Anaerostipes,208.0,g__Anaerostipes
sample-242,g__Anaerostipes,94.0,g__Anaerostipes
sample-244,g__Anaerostipes,111.0,g__Anaerostipes
sample-246,g__Anaerostipes,219.0,g__Anaerostipes
sample-248,g__Anaerostipes,376.0,g__Anaerostipes
sample-250,g__Anaerostipes,43.0,g__Anaerostipes
sample-251,g__Anaerostipes,0.0,g__Anaerostipes
sample-124,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-126,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-127,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-128,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-129,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-130,g__Anaerotruncus,3.0,g__Anaerotruncus
sample-131,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-132,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-134,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-137,g__Anaerotruncus,7.0,g__Anaerotruncus
sample-138,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-139,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-140,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-141,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-142,g__Anaerotruncus,3.0,g__Anaerotruncus
sample-143,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-144,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-145,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-146,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-147,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-148,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-149,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-212,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-215,g__Anaerotruncus,4.0,g__Anaerotruncus
sample-222,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-225,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-231,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-233,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-235,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-237,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-239,g__Anaerotruncus,2.0,g__Anaerotruncus
sample-241,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-243,g__Anaerotruncus,10.0,g__Anaerotruncus
sample-245,g__Anaerotruncus,27.0,g__Anaerotruncus
sample-247,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-249,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-32,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-152,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-154,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-156,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-159,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-162,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-163,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-168,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-172,g__Anaerotruncus,24.0,g__Anaerotruncus
sample-173,g__Anaerotruncus,3.0,g__Anaerotruncus
sample-174,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-176,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-178,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-181,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-184,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-186,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-200,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-202,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-205,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-208,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-211,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-217,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-219,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-221,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-227,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-230,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-252,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-133,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-135,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-155,g__Anaerotruncus,8.0,g__Anaerotruncus
sample-157,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-160,g__Anaerotruncus,3.0,g__Anaerotruncus
sample-165,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-169,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-175,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-185,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-187,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-196,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-204,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-207,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-209,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-213,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-253,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-125,g__Anaerotruncus,3.0,g__Anaerotruncus
sample-136,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-158,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-166,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-170,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-177,g__Anaerotruncus,19.0,g__Anaerotruncus
sample-182,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-188,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-192,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-150,g__Anaerotruncus,8.0,g__Anaerotruncus
sample-151,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-153,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-161,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-164,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-167,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-171,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-179,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-180,g__Anaerotruncus,1.0,g__Anaerotruncus
sample-183,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-189,g__Anaerotruncus,1.0,g__Anaerotruncus
sample-190,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-191,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-193,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-194,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-195,g__Anaerotruncus,8.0,g__Anaerotruncus
sample-197,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-198,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-199,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-201,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-203,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-206,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-210,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-214,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-216,g__Anaerotruncus,1.0,g__Anaerotruncus
sample-218,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-220,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-223,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-224,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-226,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-228,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-229,g__Anaerotruncus,1.0,g__Anaerotruncus
sample-232,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-234,g__Anaerotruncus,4.0,g__Anaerotruncus
sample-236,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-238,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-240,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-242,g__Anaerotruncus,6.0,g__Anaerotruncus
sample-244,g__Anaerotruncus,16.0,g__Anaerotruncus
sample-246,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-248,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-250,g__Anaerotruncus,4.0,g__Anaerotruncus
sample-251,g__Anaerotruncus,0.0,g__Anaerotruncus
sample-124,g__Anaerovorax,0.0,g__Anaerovorax
sample-126,g__Anaerovorax,0.0,g__Anaerovorax
sample-127,g__Anaerovorax,0.0,g__Anaerovorax
sample-128,g__Anaerovorax,0.0,g__Anaerovorax
sample-129,g__Anaerovorax,0.0,g__Anaerovorax
sample-130,g__Anaerovorax,0.0,g__Anaerovorax
sample-131,g__Anaerovorax,0.0,g__Anaerovorax
sample-132,g__Anaerovorax,0.0,g__Anaerovorax
sample-134,g__Anaerovorax,0.0,g__Anaerovorax
sample-137,g__Anaerovorax,0.0,g__Anaerovorax
sample-138,g__Anaerovorax,0.0,g__Anaerovorax
sample-139,g__Anaerovorax,0.0,g__Anaerovorax
sample-140,g__Anaerovorax,0.0,g__Anaerovorax
sample-141,g__Anaerovorax,0.0,g__Anaerovorax
sample-142,g__Anaerovorax,0.0,g__Anaerovorax
sample-143,g__Anaerovorax,0.0,g__Anaerovorax
sample-144,g__Anaerovorax,0.0,g__Anaerovorax
sample-145,g__Anaerovorax,0.0,g__Anaerovorax
sample-146,g__Anaerovorax,0.0,g__Anaerovorax
sample-147,g__Anaerovorax,0.0,g__Anaerovorax
sample-148,g__Anaerovorax,0.0,g__Anaerovorax
sample-149,g__Anaerovorax,0.0,g__Anaerovorax
sample-212,g__Anaerovorax,0.0,g__Anaerovorax
sample-215,g__Anaerovorax,0.0,g__Anaerovorax
sample-222,g__Anaerovorax,0.0,g__Anaerovorax
sample-225,g__Anaerovorax,0.0,g__Anaerovorax
sample-231,g__Anaerovorax,0.0,g__Anaerovorax
sample-233,g__Anaerovorax,0.0,g__Anaerovorax
sample-235,g__Anaerovorax,0.0,g__Anaerovorax
sample-237,g__Anaerovorax,0.0,g__Anaerovorax
sample-239,g__Anaerovorax,0.0,g__Anaerovorax
sample-241,g__Anaerovorax,0.0,g__Anaerovorax
sample-243,g__Anaerovorax,0.0,g__Anaerovorax
sample-245,g__Anaerovorax,0.0,g__Anaerovorax
sample-247,g__Anaerovorax,0.0,g__Anaerovorax
sample-249,g__Anaerovorax,0.0,g__Anaerovorax
sample-32,g__Anaerovorax,0.0,g__Anaerovorax
sample-152,g__Anaerovorax,0.0,g__Anaerovorax
sample-154,g__Anaerovorax,0.0,g__Anaerovorax
sample-156,g__Anaerovorax,0.0,g__Anaerovorax
sample-159,g__Anaerovorax,0.0,g__Anaerovorax
sample-162,g__Anaerovorax,0.0,g__Anaerovorax
sample-163,g__Anaerovorax,0.0,g__Anaerovorax
sample-168,g__Anaerovorax,0.0,g__Anaerovorax
sample-172,g__Anaerovorax,0.0,g__Anaerovorax
sample-173,g__Anaerovorax,0.0,g__Anaerovorax
sample-174,g__Anaerovorax,0.0,g__Anaerovorax
sample-176,g__Anaerovorax,0.0,g__Anaerovorax
sample-178,g__Anaerovorax,0.0,g__Anaerovorax
sample-181,g__Anaerovorax,0.0,g__Anaerovorax
sample-184,g__Anaerovorax,0.0,g__Anaerovorax
sample-186,g__Anaerovorax,0.0,g__Anaerovorax
sample-200,g__Anaerovorax,0.0,g__Anaerovorax
sample-202,g__Anaerovorax,0.0,g__Anaerovorax
sample-205,g__Anaerovorax,0.0,g__Anaerovorax
sample-208,g__Anaerovorax,0.0,g__Anaerovorax
sample-211,g__Anaerovorax,0.0,g__Anaerovorax
sample-217,g__Anaerovorax,0.0,g__Anaerovorax
sample-219,g__Anaerovorax,0.0,g__Anaerovorax
sample-221,g__Anaerovorax,0.0,g__Anaerovorax
sample-227,g__Anaerovorax,0.0,g__Anaerovorax
sample-230,g__Anaerovorax,0.0,g__Anaerovorax
sample-252,g__Anaerovorax,0.0,g__Anaerovorax
sample-133,g__Anaerovorax,0.0,g__Anaerovorax
sample-135,g__Anaerovorax,0.0,g__Anaerovorax
sample-155,g__Anaerovorax,0.0,g__Anaerovorax
sample-157,g__Anaerovorax,0.0,g__Anaerovorax
sample-160,g__Anaerovorax,0.0,g__Anaerovorax
sample-165,g__Anaerovorax,0.0,g__Anaerovorax
sample-169,g__Anaerovorax,0.0,g__Anaerovorax
sample-175,g__Anaerovorax,0.0,g__Anaerovorax
sample-185,g__Anaerovorax,0.0,g__Anaerovorax
sample-187,g__Anaerovorax,0.0,g__Anaerovorax
sample-196,g__Anaerovorax,0.0,g__Anaerovorax
sample-204,g__Anaerovorax,0.0,g__Anaerovorax
sample-207,g__Anaerovorax,0.0,g__Anaerovorax
sample-209,g__Anaerovorax,0.0,g__Anaerovorax
sample-213,g__Anaerovorax,0.0,g__Anaerovorax
sample-253,g__Anaerovorax,0.0,g__Anaerovorax
sample-125,g__Anaerovorax,0.0,g__Anaerovorax
sample-136,g__Anaerovorax,0.0,g__Anaerovorax
sample-158,g__Anaerovorax,0.0,g__Anaerovorax
sample-166,g__Anaerovorax,0.0,g__Anaerovorax
sample-170,g__Anaerovorax,0.0,g__Anaerovorax
sample-177,g__Anaerovorax,0.0,g__Anaerovorax
sample-182,g__Anaerovorax,0.0,g__Anaerovorax
sample-188,g__Anaerovorax,0.0,g__Anaerovorax
sample-192,g__Anaerovorax,0.0,g__Anaerovorax
sample-150,g__Anaerovorax,0.0,g__Anaerovorax
sample-151,g__Anaerovorax,0.0,g__Anaerovorax
sample-153,g__Anaerovorax,0.0,g__Anaerovorax
sample-161,g__Anaerovorax,0.0,g__Anaerovorax
sample-164,g__Anaerovorax,0.0,g__Anaerovorax
sample-167,g__Anaerovorax,0.0,g__Anaerovorax
sample-171,g__Anaerovorax,0.0,g__Anaerovorax
sample-179,g__Anaerovorax,0.0,g__Anaerovorax
sample-180,g__Anaerovorax,0.0,g__Anaerovorax
sample-183,g__Anaerovorax,0.0,g__Anaerovorax
sample-189,g__Anaerovorax,0.0,g__Anaerovorax
sample-190,g__Anaerovorax,0.0,g__Anaerovorax
sample-191,g__Anaerovorax,0.0,g__Anaerovorax
sample-193,g__Anaerovorax,0.0,g__Anaerovorax
sample-194,g__Anaerovorax,0.0,g__Anaerovorax
sample-195,g__Anaerovorax,0.0,g__Anaerovorax
sample-197,g__Anaerovorax,0.0,g__Anaerovorax
sample-198,g__Anaerovorax,0.0,g__Anaerovorax
sample-199,g__Anaerovorax,0.0,g__Anaerovorax
sample-201,g__Anaerovorax,0.0,g__Anaerovorax
sample-203,g__Anaerovorax,0.0,g__Anaerovorax
sample-206,g__Anaerovorax,0.0,g__Anaerovorax
sample-210,g__Anaerovorax,0.0,g__Anaerovorax
sample-214,g__Anaerovorax,0.0,g__Anaerovorax
sample-216,g__Anaerovorax,0.0,g__Anaerovorax
sample-218,g__Anaerovorax,0.0,g__Anaerovorax
sample-220,g__Anaerovorax,0.0,g__Anaerovorax
sample-223,g__Anaerovorax,0.0,g__Anaerovorax
sample-224,g__Anaerovorax,0.0,g__Anaerovorax
sample-226,g__Anaerovorax,0.0,g__Anaerovorax
sample-228,g__Anaerovorax,0.0,g__Anaerovorax
sample-229,g__Anaerovorax,0.0,g__Anaerovorax
sample-232,g__Anaerovorax,0.0,g__Anaerovorax
sample-234,g__Anaerovorax,0.0,g__Anaerovorax
sample-236,g__Anaerovorax,0.0,g__Anaerovorax
sample-238,g__Anaerovorax,0.0,g__Anaerovorax
sample-240,g__Anaerovorax,0.0,g__Anaerovorax
sample-242,g__Anaerovorax,0.0,g__Anaerovorax
sample-244,g__Anaerovorax,0.0,g__Anaerovorax
sample-246,g__Anaerovorax,0.0,g__Anaerovorax
sample-248,g__Anaerovorax,0.0,g__Anaerovorax
sample-250,g__Anaerovorax,0.0,g__Anaerovorax
sample-251,g__Anaerovorax,0.0,g__Anaerovorax
sample-124,g__Angelakisella,2.0,g__Angelakisella
sample-126,g__Angelakisella,9.0,g__Angelakisella
sample-127,g__Angelakisella,0.0,g__Angelakisella
sample-128,g__Angelakisella,9.0,g__Angelakisella
sample-129,g__Angelakisella,5.0,g__Angelakisella
sample-130,g__Angelakisella,1.0,g__Angelakisella
sample-131,g__Angelakisella,0.0,g__Angelakisella
sample-132,g__Angelakisella,64.0,g__Angelakisella
sample-134,g__Angelakisella,0.0,g__Angelakisella
sample-137,g__Angelakisella,23.0,g__Angelakisella
sample-138,g__Angelakisella,0.0,g__Angelakisella
sample-139,g__Angelakisella,6.0,g__Angelakisella
sample-140,g__Angelakisella,0.0,g__Angelakisella
sample-141,g__Angelakisella,0.0,g__Angelakisella
sample-142,g__Angelakisella,10.0,g__Angelakisella
sample-143,g__Angelakisella,0.0,g__Angelakisella
sample-144,g__Angelakisella,0.0,g__Angelakisella
sample-145,g__Angelakisella,0.0,g__Angelakisella
sample-146,g__Angelakisella,21.0,g__Angelakisella
sample-147,g__Angelakisella,3.0,g__Angelakisella
sample-148,g__Angelakisella,9.0,g__Angelakisella
sample-149,g__Angelakisella,12.0,g__Angelakisella
sample-212,g__Angelakisella,6.0,g__Angelakisella
sample-215,g__Angelakisella,10.0,g__Angelakisella
sample-222,g__Angelakisella,23.0,g__Angelakisella
sample-225,g__Angelakisella,10.0,g__Angelakisella
sample-231,g__Angelakisella,7.0,g__Angelakisella
sample-233,g__Angelakisella,3.0,g__Angelakisella
sample-235,g__Angelakisella,8.0,g__Angelakisella
sample-237,g__Angelakisella,0.0,g__Angelakisella
sample-239,g__Angelakisella,0.0,g__Angelakisella
sample-241,g__Angelakisella,16.0,g__Angelakisella
sample-243,g__Angelakisella,3.0,g__Angelakisella
sample-245,g__Angelakisella,0.0,g__Angelakisella
sample-247,g__Angelakisella,0.0,g__Angelakisella
sample-249,g__Angelakisella,10.0,g__Angelakisella
sample-32,g__Angelakisella,0.0,g__Angelakisella
sample-152,g__Angelakisella,0.0,g__Angelakisella
sample-154,g__Angelakisella,0.0,g__Angelakisella
sample-156,g__Angelakisella,3.0,g__Angelakisella
sample-159,g__Angelakisella,8.0,g__Angelakisella
sample-162,g__Angelakisella,0.0,g__Angelakisella
sample-163,g__Angelakisella,0.0,g__Angelakisella
sample-168,g__Angelakisella,20.0,g__Angelakisella
sample-172,g__Angelakisella,0.0,g__Angelakisella
sample-173,g__Angelakisella,0.0,g__Angelakisella
sample-174,g__Angelakisella,0.0,g__Angelakisella
sample-176,g__Angelakisella,14.0,g__Angelakisella
sample-178,g__Angelakisella,13.0,g__Angelakisella
sample-181,g__Angelakisella,26.0,g__Angelakisella
sample-184,g__Angelakisella,2.0,g__Angelakisella
sample-186,g__Angelakisella,13.0,g__Angelakisella
sample-200,g__Angelakisella,9.0,g__Angelakisella
sample-202,g__Angelakisella,0.0,g__Angelakisella
sample-205,g__Angelakisella,0.0,g__Angelakisella
sample-208,g__Angelakisella,0.0,g__Angelakisella
sample-211,g__Angelakisella,3.0,g__Angelakisella
sample-217,g__Angelakisella,57.0,g__Angelakisella
sample-219,g__Angelakisella,0.0,g__Angelakisella
sample-221,g__Angelakisella,0.0,g__Angelakisella
sample-227,g__Angelakisella,0.0,g__Angelakisella
sample-230,g__Angelakisella,12.0,g__Angelakisella
sample-252,g__Angelakisella,0.0,g__Angelakisella
sample-133,g__Angelakisella,0.0,g__Angelakisella
sample-135,g__Angelakisella,0.0,g__Angelakisella
sample-155,g__Angelakisella,0.0,g__Angelakisella
sample-157,g__Angelakisella,0.0,g__Angelakisella
sample-160,g__Angelakisella,3.0,g__Angelakisella
sample-165,g__Angelakisella,13.0,g__Angelakisella
sample-169,g__Angelakisella,24.0,g__Angelakisella
sample-175,g__Angelakisella,21.0,g__Angelakisella
sample-185,g__Angelakisella,0.0,g__Angelakisella
sample-187,g__Angelakisella,0.0,g__Angelakisella
sample-196,g__Angelakisella,0.0,g__Angelakisella
sample-204,g__Angelakisella,0.0,g__Angelakisella
sample-207,g__Angelakisella,0.0,g__Angelakisella
sample-209,g__Angelakisella,0.0,g__Angelakisella
sample-213,g__Angelakisella,59.0,g__Angelakisella
sample-253,g__Angelakisella,0.0,g__Angelakisella
sample-125,g__Angelakisella,0.0,g__Angelakisella
sample-136,g__Angelakisella,0.0,g__Angelakisella
sample-158,g__Angelakisella,0.0,g__Angelakisella
sample-166,g__Angelakisella,0.0,g__Angelakisella
sample-170,g__Angelakisella,0.0,g__Angelakisella
sample-177,g__Angelakisella,0.0,g__Angelakisella
sample-182,g__Angelakisella,0.0,g__Angelakisella
sample-188,g__Angelakisella,0.0,g__Angelakisella
sample-192,g__Angelakisella,0.0,g__Angelakisella
sample-150,g__Angelakisella,6.0,g__Angelakisella
sample-151,g__Angelakisella,0.0,g__Angelakisella
sample-153,g__Angelakisella,6.0,g__Angelakisella
sample-161,g__Angelakisella,3.0,g__Angelakisella
sample-164,g__Angelakisella,0.0,g__Angelakisella
sample-167,g__Angelakisella,0.0,g__Angelakisella
sample-171,g__Angelakisella,0.0,g__Angelakisella
sample-179,g__Angelakisella,27.0,g__Angelakisella
sample-180,g__Angelakisella,25.0,g__Angelakisella
sample-183,g__Angelakisella,0.0,g__Angelakisella
sample-189,g__Angelakisella,3.0,g__Angelakisella
sample-190,g__Angelakisella,0.0,g__Angelakisella
sample-191,g__Angelakisella,5.0,g__Angelakisella
sample-193,g__Angelakisella,0.0,g__Angelakisella
sample-194,g__Angelakisella,10.0,g__Angelakisella
sample-195,g__Angelakisella,19.0,g__Angelakisella
sample-197,g__Angelakisella,2.0,g__Angelakisella
sample-198,g__Angelakisella,0.0,g__Angelakisella
sample-199,g__Angelakisella,0.0,g__Angelakisella
sample-201,g__Angelakisella,0.0,g__Angelakisella
sample-203,g__Angelakisella,0.0,g__Angelakisella
sample-206,g__Angelakisella,0.0,g__Angelakisella
sample-210,g__Angelakisella,0.0,g__Angelakisella
sample-214,g__Angelakisella,0.0,g__Angelakisella
sample-216,g__Angelakisella,14.0,g__Angelakisella
sample-218,g__Angelakisella,0.0,g__Angelakisella
sample-220,g__Angelakisella,0.0,g__Angelakisella
sample-223,g__Angelakisella,6.0,g__Angelakisella
sample-224,g__Angelakisella,0.0,g__Angelakisella
sample-226,g__Angelakisella,0.0,g__Angelakisella
sample-228,g__Angelakisella,0.0,g__Angelakisella
sample-229,g__Angelakisella,39.0,g__Angelakisella
sample-232,g__Angelakisella,5.0,g__Angelakisella
sample-234,g__Angelakisella,16.0,g__Angelakisella
sample-236,g__Angelakisella,10.0,g__Angelakisella
sample-238,g__Angelakisella,0.0,g__Angelakisella
sample-240,g__Angelakisella,3.0,g__Angelakisella
sample-242,g__Angelakisella,3.0,g__Angelakisella
sample-244,g__Angelakisella,0.0,g__Angelakisella
sample-246,g__Angelakisella,15.0,g__Angelakisella
sample-248,g__Angelakisella,0.0,g__Angelakisella
sample-250,g__Angelakisella,81.0,g__Angelakisella
sample-251,g__Angelakisella,16.0,g__Angelakisella
sample-124,g__Anoxybacillus,0.0,g__Anoxybacillus
sample-126,g__Anoxybacillus,0.0,g__Anoxybacillus
sample-127,g__Anoxybacillus,0.0,g__Anoxybacillus
sample-128,g__Anoxybacillus,0.0,g__Anoxybacillus
sample-129,g__Anoxybacillus,0.0,g__Anoxybacillus
sample-130,g__Anoxybacillus,0.0,g__Anoxybacillus
sample-131,g__Anoxybacillus,0.0,g__Anoxybacillus
sample-132,g__Anoxybacillus,0.0,g__Anoxybacillus
sample-134,g__Anoxybacillus,0.0,g__Anoxybacillus
sample-137,g__Anoxybacillus,0.0,g__Anoxybacillus
sample-138,g__Anoxybacillus,0.0,g__Anoxybacillus
sample-139,g__Anoxybacillus,0.0,g__Anoxybacillus
sample-140,g__Anoxybacillus,0.0,g__Anoxybacillus
sample-141,g__Anoxybacillus,0.0,g__Anoxybacillus
sample-142,g__Anoxybacillus,0.0,g__Anoxybacillus
sample-143,g__Anoxybacillus,0.0,g__Anoxybacillus
sample-144,g__Anoxybacillus,0.0,g__Anoxybacillus
sample-145,g__Anoxybacillus,0.0,g__Anoxybacillus
sample-146,g__Anoxybacillus,12.0,g__Anoxybacillus
sample-147,g__Anoxybacillus,0.0,g__Anoxybacillus
